fips,County,State,County-State,Latitude,Longitude,Region,Dem08,Dem12,Dem16,Rep08,Rep12,Rep16,Total08,Total12,Total16,percentDem08,percentDem12,percentDem16,RorD08,RorD12,RorD16,mfgEmp12,mfgEmp16,DrugFR08,DrugFR12,DrugFR16,Obese08,Obese12,Obese16,Pov08,Pov12,Pov16,medInc08,medInc12,medInc16,incomePercent08,incomePercent12,incomePercent16,pop08,pop12,pop16,popCHG08,popCHG12,popCHG16,intMig08,intMig12,intMig16,domMig08,domMig12,domMig16,netMig08,netMig12,netMig16,civLab08,emp08,unemp08,unempR08,civLab12,emp12,unemp12,unempR12,civLab16,emp16,unemp16,unempR16,college,pctBlack,pctAsian,pctHispanic,pctWhite,pctForeign,empQuoMfg12,empQuoMfg16,empQuoTtl2012,empQuoTtl2016,EmpTtl2012,EmpTtl2016,WageMfg2012,WageMfg2016,WageTtl2012,WageTtl2016,C Pop Density,C Land Area,Ydiscuss,YdiscussOppose,YCO2limits,YCO2limitsOppose,YtrustclimsciSST,YtrustclimsciSSTOppose,Yregulate,YregulateOppose,YsupportRPS,YsupportRPSOppose,Yfundrenewables,YfundrenewablesOppose,Yhappening,YhappeningOppose,Yhuman,YhumanOppose,Yconsensus,YconsensusOppose,Yworried,YworriedOppose,Ypersonal,YpersonalOppose,YharmUS,YharmUSOppose,Ydevharm,YdevharmOppose,Yfuturegen,YfuturegenOppose,Yharmplants,YharmplantsOppose,Ytiming,YtimingOppose
1049,DeKalb County,AL,"DeKalb County, AL",34.459133,-85.79891,Atlantic-S,5239.000,5658.000,3622.000,18331.000,17957.000,21405.000,23950.000,24015.000,25637.000,0.219,0.236,0.141,0,0,0,6138.33,6322.33,9.00,11.00,13.00,0.32,0.31,0.30,0.19,0.20,0.24,35377.00,35487.00,36241.00,0.68,0.70,0.68,71143.00,70961.00,70900.00,28.00,-428.00,-96.00,22.00,56.00,56.00,-69.00,-654.00,-150.00,-47.00,-598.00,-94.00,30682.00,28895.00,1787.00,0.06,28833.00,26224.00,2609.00,0.09,29016.00,27216.00,1800.00,0.06,0.38,0.02,0.00,0.14,0.92,0.08,3.41,3.48,0.99,0.99,16693.00,17592.33,55338100.00,61749687.00,129053412.00,147103669.00,91.50,777.00,0.26,0.40,0.60,0.39,0.63,0.36,0.69,0.30,0.58,0.41,0.77,0.22,0.59,0.21,0.44,0.39,0.37,0.35,0.45,0.55,0.32,0.55,0.48,0.41,0.52,0.34,0.59,0.28,0.58,0.29,0.42,0.58
1051,Elmore County,AL,"Elmore County, AL",32.596847,-86.17076,Atlantic-S,8954.000,8301.000,8443.000,26253.000,25777.000,27634.000,35546.000,34315.000,36927.000,0.252,0.242,0.229,0,0,0,2517.67,2521.33,5.00,7.00,7.00,0.29,0.30,0.35,0.11,0.14,0.14,53296.00,54866.00,54298.00,1.02,1.09,1.01,79573.00,80291.00,81799.00,277.00,261.00,561.00,10.00,74.00,52.00,210.00,-107.00,283.00,220.00,-33.00,335.00,36220.00,34371.00,1849.00,0.05,36629.00,34087.00,2542.00,0.07,36726.00,34917.00,1809.00,0.05,0.52,0.21,0.01,0.03,0.75,0.02,1.53,1.48,0.93,0.91,14176.33,15196.67,31116227.00,35181751.00,109928902.00,124019957.00,128.30,618.00,0.26,0.39,0.58,0.40,0.62,0.35,0.68,0.31,0.57,0.42,0.76,0.23,0.59,0.19,0.43,0.41,0.36,0.35,0.45,0.55,0.33,0.54,0.49,0.40,0.52,0.33,0.59,0.28,0.58,0.28,0.43,0.57
1053,Escambia County,AL,"Escambia County, AL",31.104135,-87.23288,Atlantic-S,5489.000,5188.000,4605.000,9287.000,9375.000,9935.000,14894.000,14674.000,14765.000,0.369,0.354,0.312,0,0,0,2197.00,2040.67,15.00,19.00,21.00,0.34,0.39,0.38,0.24,0.26,0.25,32009.00,32838.00,37077.00,0.62,0.65,0.69,38314.00,38063.00,37728.00,-5.00,-164.00,-99.00,2.00,3.00,2.00,-55.00,-134.00,-85.00,-53.00,-131.00,-83.00,14412.00,13321.00,1091.00,0.08,14732.00,13374.00,1358.00,0.09,14633.00,13648.00,985.00,0.07,0.38,0.32,0.00,0.02,0.63,0.01,1.97,1.83,0.81,0.81,8402.33,8861.67,24929406.00,27175004.00,70790260.00,80163694.00,40.50,945.00,0.25,0.43,0.63,0.36,0.64,0.32,0.70,0.28,0.59,0.39,0.77,0.22,0.61,0.15,0.45,0.39,0.37,0.31,0.49,0.51,0.36,0.48,0.51,0.34,0.55,0.28,0.61,0.23,0.61,0.23,0.47,0.52
1055,Etowah County,AL,"Etowah County, AL",34.018597,-86.03212,Atlantic-S,12803.000,13497.000,10442.000,29130.000,30595.000,32353.000,42624.000,44737.000,43794.000,0.300,0.302,0.238,0,0,0,5089.33,5553.33,11.00,15.00,17.00,0.31,0.35,0.35,0.17,0.21,0.19,37264.00,34927.00,39904.00,0.72,0.69,0.74,104449.00,104215.00,102564.00,22.00,-21.00,-309.00,11.00,18.00,27.00,48.00,217.00,44.00,59.00,235.00,71.00,45727.00,42995.00,2732.00,0.06,44232.00,40589.00,3643.00,0.08,43887.00,41269.00,2618.00,0.06,0.50,0.16,0.01,0.04,0.82,0.02,1.62,1.76,1.01,1.00,29401.33,31193.67,55325761.00,62372953.00,238054876.00,270352539.00,195.20,535.00,0.26,0.40,0.61,0.37,0.63,0.34,0.70,0.28,0.59,0.40,0.78,0.22,0.59,0.18,0.43,0.40,0.38,0.35,0.46,0.54,0.33,0.54,0.49,0.39,0.53,0.32,0.60,0.25,0.59,0.26,0.44,0.56
1057,Fayette County,AL,"Fayette County, AL",33.747077,-87.75172,Atlantic-S,1817.000,6322.000,6568.000,6054.000,8236.000,8637.000,7958.000,14744.000,15753.000,0.228,0.429,0.417,0,0,0,806.00,929.00,11.00,15.00,19.00,0.32,0.32,0.34,0.20,0.23,0.21,34092.00,32648.00,35664.00,0.66,0.65,0.66,17231.00,16966.00,16546.00,-10.00,-97.00,-177.00,0.00,-1.00,-1.00,-10.00,-6.00,-98.00,-10.00,-7.00,-99.00,7118.00,6604.00,514.00,0.07,6503.00,5943.00,560.00,0.09,6543.00,6087.00,456.00,0.07,0.38,0.12,0.00,0.02,0.88,0.01,2.35,2.68,0.83,0.81,2669.33,2817.00,6575563.00,9317836.00,18278741.00,21890122.00,27.50,628.00,0.25,0.41,0.58,0.41,0.61,0.37,0.67,0.32,0.56,0.43,0.76,0.24,0.57,0.20,0.42,0.41,0.34,0.36,0.44,0.56,0.32,0.54,0.48,0.40,0.51,0.34,0.58,0.28,0.57,0.29,0.42,0.57
1059,Franklin County,AL,"Franklin County, AL",34.465405,-87.83263,Atlantic-S,3171.000,5012.000,3711.000,7567.000,8962.000,10232.000,10881.000,14172.000,14403.000,0.291,0.354,0.258,0,0,0,3759.33,4159.00,11.00,15.00,17.00,0.30,0.34,0.33,0.20,0.20,0.23,35248.00,33705.00,33881.00,0.68,0.67,0.63,31734.00,31652.00,31628.00,25.00,-82.00,86.00,6.00,57.00,88.00,-31.00,-170.00,33.00,-25.00,-113.00,121.00,13380.00,12387.00,993.00,0.07,13976.00,12806.00,1170.00,0.08,13723.00,12886.00,837.00,0.06,0.38,0.04,0.00,0.15,0.93,0.08,4.18,4.71,0.97,0.95,8141.00,8269.67,32153299.00,40137291.00,62387340.00,68782124.00,50.00,634.00,0.27,0.38,0.63,0.36,0.64,0.34,0.70,0.29,0.59,0.40,0.78,0.21,0.61,0.18,0.45,0.38,0.39,0.33,0.48,0.52,0.34,0.53,0.51,0.38,0.54,0.31,0.61,0.26,0.61,0.27,0.44,0.55
1061,Geneva County,AL,"Geneva County, AL",31.094579,-85.79698,Atlantic-S,2039.000,49051.000,42837.000,9175.000,29893.000,27896.000,11331.000,79600.000,73589.000,0.180,0.616,0.582,0,1,1,661.67,773.67,7.00,9.00,11.00,0.32,0.35,0.34,0.18,0.24,0.24,32027.00,33835.00,34425.00,0.62,0.67,0.64,26796.00,27012.00,26614.00,8.00,169.00,-141.00,-1.00,-1.00,0.00,55.00,212.00,-50.00,54.00,211.00,-50.00,11337.00,10717.00,620.00,0.06,11274.00,10421.00,853.00,0.08,10905.00,10263.00,642.00,0.06,0.40,0.10,0.00,0.03,0.87,0.02,1.47,1.77,0.83,0.84,3480.00,3593.33,5023319.00,6417253.00,23563333.00,28158809.00,46.70,574.00,0.25,0.40,0.56,0.42,0.60,0.38,0.66,0.33,0.54,0.44,0.76,0.24,0.57,0.21,0.41,0.41,0.34,0.37,0.43,0.57,0.32,0.55,0.47,0.42,0.50,0.35,0.57,0.30,0.57,0.30,0.41,0.58
1063,Greene County,AL,"Greene County, AL",32.837254,-87.95085,Atlantic-S,4521.000,9572.000,8215.000,804.000,7964.000,8064.000,5343.000,17711.000,16989.000,0.846,0.541,0.484,1,1,1,408.67,430.33,5.00,7.00,9.00,0.44,0.46,0.46,0.30,0.35,0.33,26001.00,24738.00,26504.00,0.50,0.49,0.49,9001.00,8837.00,8422.00,-44.00,-89.00,-28.00,0.00,0.00,-1.00,-47.00,-89.00,-32.00,-47.00,-89.00,-33.00,3280.00,3001.00,279.00,0.09,3125.00,2701.00,424.00,0.14,2893.00,2600.00,293.00,0.10,0.38,0.80,0.00,0.01,0.20,0.00,2.52,2.74,0.79,0.74,1255.00,1147.00,3525355.00,4191635.00,10510670.00,9374627.00,14.00,647.00,0.27,0.44,0.72,0.26,0.71,0.24,0.74,0.24,0.66,0.32,0.80,0.18,0.73,0.05,0.52,0.34,0.45,0.18,0.63,0.37,0.49,0.31,0.64,0.18,0.66,0.13,0.70,0.11,0.70,0.12,0.61,0.38
1065,Hale County,AL,"Hale County, AL",32.768094,-87.63568,Atlantic-S,5411.000,27428.000,28055.000,3210.000,20365.000,21179.000,8647.000,48122.000,51057.000,0.626,0.570,0.549,1,1,1,644.67,499.00,3.00,5.00,7.00,0.40,0.36,0.40,0.26,0.29,0.28,31091.00,31044.00,33315.00,0.60,0.61,0.62,15740.00,15393.00,14952.00,-20.00,16.00,-123.00,9.00,0.00,-1.00,-59.00,-32.00,-160.00,-50.00,-32.00,-161.00,6991.00,6473.00,518.00,0.07,6212.00,5499.00,713.00,0.12,6050.00,5579.00,471.00,0.08,0.39,0.58,0.00,0.01,0.43,0.01,2.50,2.13,0.83,0.79,2049.67,1854.33,5866254.00,6234538.00,15331220.00,16521402.00,24.50,644.00,0.25,0.45,0.65,0.33,0.71,0.26,0.73,0.25,0.65,0.33,0.79,0.20,0.68,0.09,0.49,0.35,0.40,0.23,0.58,0.42,0.42,0.37,0.59,0.23,0.62,0.18,0.67,0.15,0.66,0.16,0.53,0.46
1067,Henry County,AL,"Henry County, AL",31.493511,-85.25376,Atlantic-S,3083.000,65837.000,59315.000,5628.000,30399.000,27184.000,8766.000,97094.000,90882.000,0.352,0.678,0.653,0,1,1,394.33,371.67,5.00,9.00,11.00,0.34,0.35,0.36,0.19,0.19,0.17,36453.00,39788.00,39930.00,0.70,0.79,0.74,17294.00,17237.00,17164.00,-6.00,-168.00,-27.00,3.00,3.00,5.00,10.00,-122.00,22.00,13.00,-119.00,27.00,7376.00,6807.00,569.00,0.08,7030.00,6447.00,583.00,0.08,6762.00,6316.00,446.00,0.07,0.44,0.27,0.01,0.03,0.71,0.03,1.32,1.36,0.94,0.92,2607.67,2510.33,4252520.00,5121422.00,21319645.00,23590291.00,30.80,562.00,0.25,0.41,0.62,0.36,0.64,0.32,0.69,0.29,0.59,0.39,0.77,0.22,0.61,0.16,0.44,0.40,0.37,0.32,0.48,0.52,0.35,0.50,0.51,0.36,0.54,0.29,0.61,0.23,0.61,0.24,0.46,0.53
1069,Houston County,AL,"Houston County, AL",31.189731,-85.35038,Atlantic-S,12367.000,14890.000,12499.000,29270.000,33833.000,35620.000,41984.000,49094.000,49292.000,0.295,0.303,0.254,0,0,0,3804.67,3532.00,7.00,9.00,11.00,0.33,0.34,0.33,0.15,0.18,0.20,42523.00,40428.00,40124.00,0.82,0.80,0.75,101804.00,103382.00,104056.00,249.00,902.00,-169.00,5.00,57.00,38.00,157.00,509.00,-297.00,162.00,566.00,-259.00,46452.00,44180.00,2272.00,0.05,46054.00,42578.00,3476.00,0.08,44718.00,42089.00,2629.00,0.06,0.50,0.26,0.01,0.03,0.69,0.02,0.89,0.85,0.98,0.97,38676.00,38467.67,34364924.00,35655419.00,336059306.00,364718349.00,175.10,580.00,0.25,0.40,0.60,0.38,0.64,0.33,0.68,0.31,0.58,0.41,0.77,0.22,0.60,0.18,0.44,0.40,0.37,0.34,0.47,0.53,0.33,0.52,0.49,0.38,0.53,0.31,0.60,0.25,0.60,0.26,0.44,0.55
1071,Jackson County,AL,"Jackson County, AL",34.755318,-85.94846,Atlantic-S,5822.000,7117.000,4056.000,14439.000,14827.000,17693.000,20632.000,22386.000,22284.000,0.282,0.318,0.182,0,0,0,4797.00,5600.00,7.00,9.00,11.00,0.32,0.31,0.32,0.17,0.18,0.22,36597.00,36746.00,36923.00,0.70,0.73,0.69,53181.00,53087.00,52138.00,-45.00,-188.00,-160.00,6.00,38.00,31.00,-63.00,-128.00,4.00,-57.00,-90.00,35.00,26857.00,25201.00,1656.00,0.06,23731.00,21695.00,2036.00,0.09,23636.00,22117.00,1519.00,0.06,0.38,0.03,0.01,0.03,0.93,0.02,3.39,3.93,0.91,0.94,12230.33,13067.67,44959024.00,57147969.00,92985717.00,110237736.00,49.40,1078.00,0.23,0.42,0.53,0.45,0.61,0.37,0.66,0.33,0.56,0.43,0.75,0.24,0.55,0.21,0.41,0.42,0.31,0.37,0.45,0.55,0.31,0.55,0.47,0.40,0.50,0.33,0.58,0.27,0.56,0.29,0.39,0.60
1073,Jefferson County,AL,"Jefferson County, AL",33.527872,-86.82805,Atlantic-S,159876.000,167229.000,157566.000,141683.000,151203.000,136198.000,304523.000,320947.000,302233.000,0.525,0.521,0.521,1,1,1,23735.33,23278.00,11.00,13.00,15.00,0.31,0.34,0.33,0.14,0.19,0.20,46269.00,42053.00,44852.00,0.89,0.83,0.84,658150.00,657639.00,659521.00,-198.00,-30.00,-486.00,174.00,519.00,646.00,-919.00,-2792.00,-2350.00,-745.00,-2273.00,-1704.00,311615.00,294792.00,16823.00,0.05,316511.00,293020.00,23491.00,0.07,310908.00,292697.00,18211.00,0.06,0.61,0.43,0.01,0.04,0.54,0.04,0.78,0.79,0.99,0.98,280025.33,283293.33,330980588.00,376783356.00,3324525927.00,3542607523.00,592.70,1111.00,0.28,0.38,0.69,0.29,0.72,0.24,0.73,0.24,0.65,0.33,0.79,0.19,0.67,0.11,0.50,0.38,0.45,0.26,0.55,0.46,0.39,0.45,0.56,0.30,0.60,0.23,0.65,0.19,0.66,0.20,0.52,0.47
1075,Lamar County,AL,"Lamar County, AL",33.772995,-88.0847,Atlantic-S,1646.000,2918.000,1950.000,5457.000,6439.000,7172.000,7176.000,9429.000,9305.000,0.229,0.310,0.210,0,0,0,845.33,1139.67,9.00,13.00,15.00,0.31,0.33,0.34,0.18,0.22,0.21,32424.00,34731.00,34553.00,0.62,0.69,0.64,14495.00,14257.00,13918.00,-69.00,-44.00,16.00,0.00,1.00,3.00,-29.00,-11.00,75.00,-29.00,-10.00,78.00,5692.00,5237.00,455.00,0.08,5806.00,5369.00,437.00,0.08,5708.00,5383.00,325.00,0.06,0.40,0.11,0.00,0.01,0.90,0.01,2.80,3.84,0.95,0.97,2687.33,2838.33,9774768.00,13964603.00,22161816.00,26242396.00,24.10,605.00,0.25,0.40,0.55,0.44,0.60,0.37,0.66,0.33,0.55,0.44,0.75,0.24,0.57,0.20,0.41,0.41,0.33,0.36,0.45,0.55,0.33,0.54,0.49,0.39,0.52,0.32,0.59,0.27,0.58,0.28,0.41,0.58
1077,Lauderdale County,AL,"Lauderdale County, AL",34.87689,-87.6057,Atlantic-S,12511.000,13329.000,9952.000,23911.000,24068.000,27899.000,37032.000,38104.000,39060.000,0.338,0.350,0.255,0,0,0,3733.00,2957.00,7.00,9.00,11.00,0.29,0.32,0.33,0.17,0.16,0.19,38592.00,40195.00,41324.00,0.74,0.80,0.77,92747.00,92694.00,92318.00,38.00,101.00,-159.00,15.00,47.00,48.00,14.00,182.00,-1.00,29.00,229.00,47.00,42873.00,40408.00,2465.00,0.06,43409.00,40084.00,3325.00,0.08,43009.00,40246.00,2763.00,0.06,0.50,0.10,0.01,0.02,0.87,0.02,1.38,1.16,1.00,0.99,24974.00,24645.00,32558977.00,28920019.00,175015975.00,190408148.00,138.80,668.00,0.26,0.38,0.62,0.36,0.67,0.31,0.71,0.29,0.61,0.38,0.79,0.21,0.62,0.18,0.47,0.37,0.39,0.35,0.49,0.51,0.33,0.55,0.50,0.39,0.54,0.32,0.63,0.25,0.62,0.26,0.43,0.56
1079,Lawrence County,AL,"Lawrence County, AL",34.554375,-87.30218,Atlantic-S,5069.000,5164.000,3627.000,8874.000,9277.000,10833.000,14148.000,14680.000,14741.000,0.358,0.352,0.246,0,0,0,1230.67,139.67,9.00,13.00,15.00,0.33,0.36,0.36,0.15,0.18,0.17,40655.00,38132.00,41574.00,0.78,0.76,0.77,34306.00,33788.00,33244.00,-33.00,-264.00,111.00,1.00,3.00,0.00,-42.00,-259.00,144.00,-41.00,-256.00,144.00,15867.00,14837.00,1030.00,0.07,14391.00,13094.00,1297.00,0.09,13729.00,12763.00,966.00,0.07,0.39,0.11,0.00,0.02,0.80,0.01,2.31,0.33,0.90,0.84,4451.33,3412.67,25863727.00,1731169.00,48084802.00,26436943.00,49.70,691.00,0.24,0.41,0.61,0.37,0.63,0.33,0.69,0.30,0.58,0.40,0.77,0.23,0.59,0.18,0.44,0.40,0.35,0.34,0.47,0.53,0.33,0.52,0.49,0.38,0.53,0.31,0.60,0.25,0.60,0.26,0.44,0.55
1081,Lee County,AL,"Lee County, AL",32.607485,-85.32894,Atlantic-S,21381.000,21498.000,21230.000,32194.000,32230.000,34617.000,54496.000,54325.000,58241.000,0.392,0.396,0.365,0,0,0,5537.67,6975.00,5.00,7.00,7.00,0.30,0.30,0.29,0.16,0.21,0.25,41770.00,42539.00,41256.00,0.80,0.84,0.77,140804.00,148289.00,158991.00,508.00,4166.00,2224.00,134.00,621.00,573.00,193.00,2699.00,769.00,327.00,3320.00,1342.00,65189.00,61795.00,3394.00,0.05,68918.00,64247.00,4671.00,0.07,72893.00,69066.00,3827.00,0.05,0.62,0.23,0.03,0.04,0.65,0.05,1.24,1.43,0.85,0.87,35652.00,41616.67,59441140.00,77659119.00,258153779.00,335687785.00,230.70,608.00,0.29,0.36,0.65,0.33,0.68,0.29,0.71,0.27,0.63,0.36,0.80,0.19,0.66,0.14,0.48,0.37,0.43,0.31,0.52,0.48,0.36,0.51,0.54,0.35,0.58,0.28,0.65,0.22,0.64,0.24,0.48,0.52
1083,Limestone County,AL,"Limestone County, AL",34.807445,-86.97494,Atlantic-S,9829.000,9536.000,9468.000,25295.000,23598.000,29067.000,35540.000,33551.000,39792.000,0.277,0.284,0.238,0,0,0,2917.67,3433.00,5.00,7.00,9.00,0.29,0.34,0.33,0.12,0.14,0.14,46151.00,46760.00,51175.00,0.89,0.93,0.95,83162.00,87368.00,92753.00,380.00,1797.00,1131.00,19.00,80.00,83.00,281.00,1419.00,820.00,300.00,1499.00,903.00,37427.00,35664.00,1763.00,0.05,38990.00,36311.00,2679.00,0.07,40575.00,38424.00,2151.00,0.05,0.51,0.13,0.01,0.05,0.75,0.04,1.56,1.80,0.83,0.84,14787.67,16086.67,30618404.00,41785973.00,140535000.00,161097411.00,147.80,560.00,0.25,0.40,0.58,0.41,0.63,0.34,0.67,0.32,0.57,0.42,0.76,0.24,0.56,0.20,0.44,0.40,0.35,0.37,0.45,0.55,0.32,0.55,0.48,0.40,0.52,0.33,0.59,0.28,0.58,0.29,0.42,0.57
1085,Lowndes County,AL,"Lowndes County, AL",32.17128,-86.65991,Atlantic-S,5747.000,5449.000,4883.000,1756.000,1809.000,1751.000,7523.000,7278.000,6677.000,0.764,0.749,0.731,1,1,1,889.33,990.33,3.00,5.00,7.00,0.41,0.46,0.45,0.25,0.27,0.31,30225.00,28043.00,30675.00,0.58,0.56,0.57,11278.00,10835.00,10358.00,-11.00,-282.00,-64.00,0.00,0.00,-1.00,-28.00,-325.00,-64.00,-28.00,-325.00,-65.00,4851.00,4322.00,529.00,0.11,4081.00,3452.00,629.00,0.15,3803.00,3394.00,409.00,0.11,0.39,0.73,0.00,0.01,0.27,0.00,4.00,4.67,0.90,0.91,1853.33,1921.00,12501425.00,14711174.00,19953909.00,22843565.00,15.80,716.00,0.27,0.44,0.70,0.28,0.71,0.24,0.74,0.24,0.65,0.32,0.80,0.18,0.71,0.06,0.51,0.34,0.44,0.19,0.62,0.38,0.47,0.32,0.63,0.19,0.66,0.14,0.69,0.12,0.69,0.13,0.59,0.40
1087,Macon County,AL,"Macon County, AL",32.421555,-85.72115,Atlantic-S,9045.000,9450.000,7566.000,1331.000,1396.000,1431.000,10396.000,10877.000,9115.000,0.870,0.869,0.830,1,1,1,278.67,0.00,5.00,7.00,7.00,0.40,0.42,0.45,0.31,0.31,0.32,27314.00,27591.00,28518.00,0.52,0.55,0.53,21499.00,20632.00,18963.00,51.00,-685.00,-252.00,-2.00,1.00,2.00,27.00,-692.00,-162.00,25.00,-691.00,-160.00,9104.00,8426.00,678.00,0.07,8286.00,7397.00,889.00,0.11,7981.00,7364.00,617.00,0.08,0.51,0.81,0.00,0.02,0.18,0.01,0.64,0.00,0.50,0.50,2036.33,2041.33,3183358.00,0.00,14024415.00,15748197.00,35.20,609.00,0.29,0.41,0.75,0.23,0.72,0.23,0.76,0.22,0.67,0.31,0.81,0.17,0.75,0.04,0.54,0.33,0.50,0.17,0.64,0.36,0.49,0.32,0.65,0.18,0.68,0.14,0.72,0.11,0.72,0.11,0.62,0.36
1089,Madison County,AL,"Madison County, AL",34.73079,-86.58822,Atlantic-S,62015.000,64117.000,62822.000,90884.000,86965.000,89520.000,155428.000,152899.000,160217.000,0.399,0.419,0.392,0,0,0,19420.33,20717.33,5.00,7.00,7.00,0.31,0.31,0.32,0.11,0.14,0.14,55324.00,55298.00,58833.00,1.06,1.09,1.10,336149.00,342773.00,356967.00,1338.00,3179.00,3665.00,142.00,535.00,537.00,790.00,1190.00,1923.00,932.00,1725.00,2460.00,168340.00,161326.00,7014.00,0.04,170209.00,158399.00,11810.00,0.07,173295.00,164279.00,9016.00,0.05,0.69,0.25,0.02,0.04,0.67,0.05,1.20,1.26,0.91,0.92,135635.67,150153.67,292038211.00,360782882.00,1625044433.00,1917126377.00,417.50,802.00,0.30,0.35,0.66,0.32,0.70,0.28,0.73,0.26,0.62,0.37,0.81,0.18,0.66,0.15,0.50,0.36,0.45,0.32,0.52,0.48,0.35,0.52,0.53,0.37,0.57,0.29,0.64,0.24,0.64,0.24,0.47,0.53
1091,Marengo County,AL,"Marengo County, AL",32.331745,-87.78878,Atlantic-S,6167.000,5926.000,5615.000,5336.000,5516.000,5233.000,11543.000,11471.000,10965.000,0.534,0.517,0.512,1,1,1,1363.67,1367.00,3.00,5.00,7.00,0.38,0.41,0.40,0.23,0.25,0.26,32381.00,31995.00,32977.00,0.62,0.63,0.61,20953.00,20451.00,19673.00,-83.00,-277.00,-239.00,1.00,21.00,14.00,-33.00,-334.00,-224.00,-32.00,-313.00,-210.00,7979.00,7389.00,590.00,0.07,7650.00,6873.00,777.00,0.10,7640.00,7072.00,568.00,0.07,0.43,0.51,0.00,0.02,0.50,0.01,2.30,2.23,0.89,0.91,5095.00,5501.00,17866005.00,18536420.00,44769756.00,56334250.00,21.50,977.00,0.26,0.42,0.68,0.29,0.67,0.27,0.73,0.25,0.63,0.35,0.79,0.19,0.68,0.10,0.47,0.38,0.41,0.25,0.54,0.46,0.40,0.42,0.56,0.28,0.59,0.22,0.65,0.17,0.65,0.18,0.53,0.45
1093,Marion County,AL,"Marion County, AL",34.116331,-87.87873,Atlantic-S,2249.000,2600.000,1432.000,9697.000,9536.000,11274.000,12129.000,12355.000,12913.000,0.185,0.210,0.111,0,0,0,2980.33,3346.00,5.00,7.00,9.00,0.29,0.35,0.36,0.20,0.26,0.20,31602.00,30926.00,37707.00,0.61,0.61,0.70,30798.00,30520.00,29998.00,22.00,-205.00,-147.00,2.00,17.00,16.00,26.00,-129.00,-33.00,28.00,-112.00,-17.00,12715.00,11701.00,1014.00,0.08,12451.00,11340.00,1111.00,0.09,12586.00,11741.00,845.00,0.07,0.41,0.04,0.00,0.03,0.96,0.01,3.51,3.97,0.99,0.99,7740.00,8192.00,27226650.00,30032354.00,61093958.00,65945805.00,41.50,742.00,0.25,0.40,0.58,0.41,0.62,0.37,0.68,0.32,0.56,0.43,0.77,0.23,0.57,0.21,0.43,0.40,0.36,0.37,0.43,0.56,0.31,0.57,0.47,0.42,0.50,0.36,0.58,0.30,0.57,0.30,0.41,0.59
1095,Marshall County,AL,"Marshall County, AL",34.329598,-86.28888,Atlantic-S,6299.000,7038.000,4917.000,25867.000,25727.000,29233.000,32644.000,33166.000,34986.000,0.193,0.212,0.141,0,0,0,10564.67,11122.00,9.00,11.00,11.00,0.27,0.35,0.33,0.18,0.19,0.22,36981.00,38876.00,36536.00,0.71,0.77,0.68,93150.00,94182.00,95157.00,131.00,297.00,464.00,29.00,43.00,103.00,46.00,26.00,225.00,75.00,69.00,328.00,41700.00,39720.00,1980.00,0.05,40686.00,37523.00,3163.00,0.08,41255.00,38994.00,2261.00,0.06,0.45,0.02,0.01,0.13,0.92,0.08,3.49,3.61,0.98,0.98,27676.33,29764.33,86948626.00,100200815.00,209009807.00,244219561.00,164.30,566.00,0.27,0.37,0.59,0.40,0.62,0.36,0.67,0.32,0.57,0.42,0.77,0.22,0.59,0.21,0.44,0.40,0.37,0.36,0.46,0.54,0.33,0.56,0.49,0.41,0.53,0.34,0.60,0.28,0.59,0.30,0.42,0.58
1097,Mobile County,AL,"Mobile County, AL",30.722256,-88.13966,Atlantic-S,78760.000,82181.000,72186.000,94893.000,98049.000,95116.000,175140.000,181424.000,171384.000,0.450,0.453,0.421,0,0,0,17801.33,19322.33,11.00,15.00,17.00,0.30,0.36,0.37,0.19,0.20,0.20,40951.00,41867.00,42943.00,0.79,0.83,0.80,413369.00,413760.00,414836.00,226.00,582.00,202.00,155.00,491.00,484.00,-321.00,-1538.00,-1138.00,-166.00,-1047.00,-654.00,187266.00,176623.00,10643.00,0.06,188626.00,171312.00,17314.00,0.09,185092.00,172376.00,12716.00,0.07,0.52,0.35,0.02,0.03,0.60,0.03,1.21,1.31,1.00,1.01,138277.67,146007.00,273002007.00,338878711.00,1410722023.00,1604396325.00,336.00,1229.00,0.28,0.39,0.66,0.33,0.69,0.28,0.73,0.25,0.62,0.36,0.80,0.19,0.64,0.13,0.48,0.37,0.43,0.29,0.52,0.48,0.37,0.47,0.54,0.32,0.58,0.26,0.62,0.22,0.62,0.23,0.49,0.50
